,LF1,LF2,LF3,LF4,LF5,LF6,LF7,LF8,LF9,LF10
CARD14,0.001291802,0.0001400373,0.004705252,6.274625e-05,0.0114594,0.1280639,0.1078158,0.03711211,7.797655e-05,0.1330839
CHAC1,0.4666323,4.43984e-05,0.00400764,0.0002682164,0.02062528,0.1572893,0.1357512,0.1011057,0.0001260551,0.1134622
C9orf16,0.01148323,4.001321e-05,0.001052096,0.0004913923,0.01038266,0.0273823,0.04572518,0.3510569,0.0001387046,0.03245018
C11orf49,0.1236864,5.396511e-05,0.1164749,0.0005021038,0.02075122,0.1630206,0.01820695,0.02570141,1.855043e-05,0.003875012
C1orf116,0.2458462,1.432575e-05,0.1619715,7.923994e-05,0.02804586,0.06616157,0.1801072,0.02498094,5.26199e-05,0.001042794
TAF1D,0.2967487,0.0002025308,0.009581915,0.0002880009,0.01251479,0.01456382,0.001970856,0.0004670765,0.0002841282,0.2068592
RNF26,0.02226912,9.253834e-05,0.000721201,0.0002737238,0.02349309,0.052008,0.04854401,0.07710934,0.0002970826,0.1561021
MAPKAP1,0.02275641,9.90152e-05,0.001224591,7.16404e-05,0.0002923583,0.02493266,0.01772564,0.06469208,0.0002104061,0.001262571
DHX58,0.3606785,0.0001354377,0.2656931,7.797417e-05,0.005307354,0.178208,0.254838,0.08465108,6.325568e-05,0.04042545
NDUFAF5,0.06553013,0.0001022131,0.004955188,9.019246e-05,0.008031291,0.01990715,0.1129853,0.0004543682,4.996924e-05,0.1825842
TMEM185B,0.01006811,2.509059e-05,0.001240825,0.0003804327,0.002447212,0.1517747,0.0004139603,0.2634663,0.0001973375,0.05975615
APOO,0.03051687,0.0001495526,0.0009779984,0.0001899963,0.01241086,0.08035107,0.1455252,0.1691677,0.000362866,0.002835876
FAM134A,0.175131,0.0001264287,0.0005562501,0.0001609029,0.05548912,0.08282287,0.05234528,0.001636096,0.0002286257,0.03129938
DERL1,0.0142511,4.212847e-05,0.002321709,7.789666e-05,0.0006316891,0.2155368,0.2799715,0.03854928,0.0001286431,0.02166382
CCDC28B,0.07420971,3.120812e-05,0.1630675,2.823578e-05,0.006210419,0.2926764,0.1510663,0.2415679,8.107835e-05,0.06689695
PHF23,0.1346392,3.564921e-05,0.02084306,0.0003625023,0.007478874,0.01908725,0.002633274,0.05177614,0.0003205116,0.009351536
PPDPF,0.1277668,4.707694e-05,0.1823538,0.0001104806,0.04369242,0.09189982,0.006842473,0.2780474,0.0002141307,0.100835
CHCHD7,0.02745413,2.058005e-05,0.0004590235,2.671829e-05,0.04130319,0.02395874,0.2100231,0.006534349,0.0003668183,0.1942571
FKRP,0.01601218,4.971351e-05,0.003954185,0.0003885417,0.01069539,0.07347588,0.008575369,0.004382239,0.0001686789,0.1066409
ZSCAN5A,0.0914623,0.0002311658,0.0003678971,0.0008308387,0.006908498,0.06747404,0.01812221,0.005858858,0.0002203297,0.0553104
FA2H,0.05540837,4.211213e-06,0.0179293,1.692962e-05,0.01406238,0.2923543,0.07844462,0.015385,2.084866e-06,0.05066824
GDPD3,0.1484583,3.369617e-05,0.002240722,0.000238468,0.01967319,0.07354212,0.09444316,0.03881493,0.0001229092,0.1666366
DHRS11,0.07354759,0.0001476216,0.1400615,0.0003266086,0.09399502,0.06923917,0.07039727,0.002788886,0.0001902141,0.09104869
TNIP2,1.484373e-05,2.084209e-05,0.1417548,0.0003108037,0.002160144,0.1264028,0.1337097,0.1530373,0.0003509283,0.008551096
PLEKHF1,0.3899534,9.33376e-05,0.3771122,0.0001438343,0.001310386,0.03319197,0.01274787,0.3108707,0.0003794325,0.01119938
MFSD11,0.02193945,3.049498e-05,0.001114647,0.0004100003,0.03852014,0.008162194,0.02888641,0.1835067,0.0006054326,0.1042028
GNPTAB,0.1940052,8.066825e-05,0.04059368,5.174914e-05,0.001077936,0.01570276,0.04033278,0.2514357,0.0005237071,0.01454558
NOL12,0.1125899,0.0002364969,0.006355692,5.817163e-06,0.04348664,0.003855493,0.1402813,0.1411832,0.0006658594,0.1929233
TMEM243,0.003120037,6.906274e-05,0.05310168,0.0001337882,0.0377572,0.04971512,0.1323687,0.05226456,8.988587e-05,0.1350903
C1orf35,0.03270218,1.600331e-05,0.01228938,0.0002980232,0.01908933,0.05362063,0.09617517,0.1667646,0.0005960035,0.1419503
PRR15L,0.5280851,6.621815e-05,0.06838076,9.088145e-05,0.06612932,0.239254,0.05087528,0.04889506,0.0002548061,0.01100682
RBM42,0.07179501,3.308e-05,0.001487485,0.0004878509,0.001678368,0.1047415,0.1016203,0.1238041,0.0003518373,0.01563668
CENPO,0.2474352,0.0002003664,0.002133436,0.0005013561,0.206562,0.00858101,0.3261557,0.09076493,0.0004210899,0.005757208
C19orf57,0.152592,3.505507e-06,0.02591801,0.0002815635,0.006602668,0.03123288,0.2986208,0.0328422,0.0004055863,0.0604891
CRELD2,0.0438658,0.0001459117,0.08091075,0.0002950811,0.1922852,0.1326884,0.0926857,0.2523875,0.0001063969,0.1322544
ZNF343,0.01158153,8.797197e-05,0.0004618377,8.54933e-05,0.01037669,0.00240448,0.03538038,0.1390965,0.0002588539,0.09206646
FBXL15,0.1287889,3.309142e-05,0.03746105,6.934171e-05,0.00384169,0.04177978,0.0006918019,0.1645499,0.0005323854,0.03494124
ZNF576,0.005420985,0.0001745809,0.001037902,5.481048e-05,0.1243083,0.1302691,0.05968177,0.02760338,0.0001300848,0.01427222
THTPA,0.3253613,2.132909e-05,0.03630344,2.629229e-05,0.002245468,0.01695417,0.0463311,0.1507829,0.0001730229,0.05783297
EFHD2,0.02829768,6.221967e-05,0.3702934,0.0003517882,0.0008794341,0.03874792,0.0111264,0.145994,0.0008276112,0.001174355
TTPAL,0.008555893,0.0001453826,0.0002038655,0.0004734402,0.007702295,0.0009568432,0.1845297,0.1477606,0.0005557668,0.07931662
BRCC3,0.002399991,0.0001027764,8.146111e-05,0.0004314051,0.0002215175,0.01213602,0.194211,0.2251367,0.0006461032,0.07932438
TMEM43,0.2316365,0.0001027112,0.0003461908,7.454685e-05,0.1301288,0.1217662,0.07783095,0.1129329,0.0004263638,0.00717857
IRX3,0.02219795,5.717219e-05,0.1766631,0.0001144301,0.01464561,0.01556453,0.01757274,0.08182734,8.266051e-05,0.08228986
IRX1,0.6289182,1.904571e-05,0.08603186,2.035149e-05,0.06113912,0.1544346,0.2942384,0.1901567,1.948446e-05,0.03022075
THOC6,0.003223541,0.0001062777,0.00197545,9.586455e-05,0.0749214,0.004587773,0.04236542,0.2332973,0.0002237067,0.1693243
ZNF557,0.003841264,6.012768e-05,0.001928962,2.210819e-05,0.002112721,0.05337455,0.1086076,0.1976187,0.0004119298,0.2296984
DCAF10,0.2039815,2.619947e-05,0.002066859,0.0001026201,0.001884984,0.1600162,0.005655915,0.2236565,0.0001179815,0.002011752
RSG1,0.2496918,1.846963e-05,0.002852778,2.709765e-05,0.07502728,0.007535183,0.02090697,0.1949894,8.577617e-05,0.01785238
ZXDC,0.004161274,0.0001039156,0.0002225661,0.0001864379,0.02738965,0.05290135,0.09430566,0.1994875,0.0003503645,0.03587239
BHLHE41,0.1782712,1.815219e-05,0.3587693,0.0003226353,0.359902,0.06188224,0.4344164,0.05247495,0.0001127785,0.02651611
HMGN5,0.1562099,4.685031e-05,0.002318794,0.0001708943,0.02129844,0.1442588,0.2632211,0.122128,0.0003240737,0.08698595
B3GNT4,0.1473507,0.0003470084,0.030104,0.0002840677,0.002778123,0.003405887,0.05951007,0.03575873,0.0004448507,0.05470792
GLB1L,0.01064933,8.346825e-06,0.001103691,0.0001504973,0.04839959,0.0864929,0.0286567,0.04174417,4.360649e-05,0.01645983
KREMEN2,0.08660633,1.250107e-05,0.06841381,9.325417e-06,0.01506955,0.2121069,0.1016865,0.1403032,7.799422e-05,0.1845225
LRFN3,0.1093584,6.450908e-06,0.001413175,0.0005906792,0.1079323,0.1340732,0.009683195,0.2352572,0.0002529854,0.1428822
C17orf62,0.0707741,4.499784e-05,0.2044876,2.058045e-06,0.0007643533,0.005501453,0.1089146,0.01086178,0.000442393,0.01376191
HAUS3,0.02466935,0.0001967219,0.002087219,0.0001228005,0.00992845,0.08732919,0.1147126,0.195359,0.0008210389,0.1655979
LRRC2,0.0005211634,0.0002980889,0.1422561,0.0003640097,0.02575239,0.002341492,0.04277513,0.003964446,0.0008607307,0.01758775
FYCO1,0.3173224,7.672597e-05,0.0008028079,0.0002380623,0.1893259,0.03880295,0.1007565,0.2772474,0.0009519979,0.06207292
WDR25,0.2278468,8.70276e-05,0.001267022,0.000154984,0.004313997,0.0204476,0.007050441,0.03233636,0.0004572733,0.00124763
PAGR1,0.2623229,0.000138056,0.001819305,0.0002775287,0.001678408,0.007994079,0.09813725,0.02904138,0.0005107384,0.0552599
C2orf47,0.09371948,0.0001646451,0.0005099264,0.0002528786,0.006349952,0.0796187,0.136432,0.03340581,0.000744232,0.05328532
NKAIN1,0.6633683,3.15895e-06,0.1958612,1.055772e-05,0.235818,0.112653,0.05469001,0.0470994,0.0001992603,0.02265087
GCC1,0.0277556,2.942166e-05,0.0007879832,5.472112e-05,0.03959579,0.002222741,0.04678606,0.2096533,0.0001898565,0.03263745
ATP13A3,0.1823595,8.002511e-05,0.002286609,1.913711e-05,0.05012753,0.01257619,0.103634,0.2976273,0.0003337228,0.07841683
TTC13,0.221648,2.75576e-05,0.002845595,0.0003937519,0.005141011,0.06445664,0.02457821,0.0395866,0.0002556805,0.07961491
ABHD8,0.005820595,6.701942e-05,0.00116363,0.0001399237,0.0545679,0.2075243,0.01895502,0.06036864,0.0002377979,0.02216583
NKAP,0.0938782,6.798364e-05,0.0008647098,0.0002353005,0.05112198,0.008707491,0.1654234,0.0145994,0.0008207603,0.04305994
CDC73,0.04326302,4.281685e-05,0.001323424,0.0001256545,0.00219643,0.1181531,0.07014277,0.2916461,0.0004002024,0.02256506
SLC52A2,0.1791026,6.040467e-05,0.004782163,0.0001644307,0.02441654,0.2416939,0.3344744,0.2385183,0.0003317849,0.04309491
SPAG16,0.002467732,1.438312e-05,0.00106128,5.030473e-06,0.0008414186,0.08246532,0.01318538,0.04946596,0.0001977464,0.05461211
TMEM231,0.1307128,8.976056e-05,0.03009252,0.0001426506,0.00428275,0.2199021,0.02528491,0.006435167,0.0001287803,0.1034699
CORO7,0.05654876,0.0001419477,0.1049122,0.0004440947,0.1385844,0.002557614,0.003178252,0.1215272,0.0002811266,0.1427202
CHPF,0.02521483,7.692479e-05,0.003087728,0.0002556953,0.0002732799,0.2498508,0.2181197,0.2686949,0.0001460768,0.2605651
CARS2,0.1696196,8.581383e-05,0.003078491,0.0001907155,0.006665063,0.04271125,0.01688362,0.0460019,0.0002041342,0.05646011
RNF128,0.02005939,4.595216e-05,0.04273528,3.405508e-05,0.2943714,0.05968549,0.2656567,0.03179856,0.0001767908,0.03789963
MRPL24,0.2070413,2.40214e-05,0.1507593,0.0002636807,0.0009324033,0.02571213,0.04179246,0.2147514,0.0003800893,0.01388585
C10orf76,0.1631012,9.057064e-05,0.09440616,0.0004346588,0.05907296,0.0694315,0.006315673,0.1491292,0.0003849381,0.0009772875
MUL1,0.111522,5.516143e-05,0.001115525,4.559323e-05,0.1077939,0.02509308,0.01090211,0.1021365,0.0002610483,0.1628027
SAP130,0.0153655,1.039611e-05,0.009603472,0.0002963659,0.004428808,0.06344903,0.07921769,0.1654788,0.0001590352,0.002477532
RNF219,0.1351143,0.0001601721,0.006094663,4.303026e-05,0.0009310697,0.02876075,0.008236577,0.1027074,7.983325e-06,0.0787623
CEP97,0.09924747,2.165457e-05,0.003096049,0.0001144766,0.002092973,0.0272414,0.190745,0.2847531,0.0006556028,0.06194095
TCTN1,0.269476,0.000154202,0.1524984,0.0002590795,0.002888716,0.1812372,0.007597696,0.02900564,0.0002171143,0.0855595
ADIPOR2,0.2103741,3.710571e-05,0.0657317,4.377924e-05,0.0613579,0.06499342,0.2028152,0.1009255,0.0004375414,0.05247578
CERS4,0.6340149,8.624683e-07,0.1419513,7.446962e-05,0.09127956,0.01540002,0.001602378,0.03981174,0.0003885024,0.2051872
PGBD5,0.3693052,0.0001170258,0.007636388,0.0004384876,0.01849253,0.07801038,0.01288269,0.01642019,0.000380649,0.06578336
FAM118B,0.1322089,0.0002167532,0.02128169,7.100189e-05,0.004886028,0.1447554,0.08601502,0.08038324,0.0009067019,0.02071284
VCPKMT,0.005155727,3.112221e-06,0.0422747,0.0002038316,0.04160745,0.004680201,0.02203247,0.1020987,5.909079e-05,0.2635454
ACSS3,0.363706,4.685569e-06,0.007129484,9.489536e-05,0.007347006,0.05987834,0.000744218,0.1073171,0.0001620526,0.007346892
NAA16,0.0002806634,0.0002392939,0.008803512,0.0004293879,0.005452293,0.05140465,0.006408456,0.1758128,0.0004355568,0.2349301
TANGO6,0.003328306,0.0002296166,0.1060498,0.0001883976,0.01674832,0.004143925,0.07503816,0.09816899,0.0001281737,0.01590662
CCNJL,0.3015136,0.000190275,0.003306456,0.0001809163,0.06983525,0.06290335,0.1184137,0.04408309,0.0002146394,0.08114551
HMBOX1,0.003138681,5.592163e-05,0.0005230055,0.0002295366,0.04200689,0.006078256,0.2120201,0.1315112,0.0003558992,0.1336224
RNASEH2B,0.02000409,0.0001952693,0.1672499,0.0003887555,0.006046982,0.09493372,0.03432585,0.0514817,5.789306e-05,0.01356132
SNRNP25,0.320811,5.773626e-05,0.0004435766,0.0002806389,0.008023726,0.02223694,0.2964641,0.2247439,3.356243e-05,0.04757943
GALNT14,0.1226195,8.244496e-05,0.007500563,1.428949e-05,0.00455857,0.1990727,0.1525963,0.01754337,1.653061e-05,0.02640056
ARMT1,0.7842073,7.354533e-05,0.006879081,9.210105e-05,0.01584713,0.1642386,0.3061171,0.1257657,8.426889e-05,0.08508027
NDNF,0.05326631,9.762254e-05,0.01064765,0.0001825991,0.08323795,0.1139588,0.4348633,0.1114134,0.0003202541,0.03408895
TNFAIP8L2,0.07353049,0.0002187666,0.6526041,0.0008686587,0.002979109,0.1335744,0.1209131,0.24332,3.025515e-05,0.008227457
OGFRL1,0.3906768,4.298757e-05,0.002291473,0.0001067878,0.3490726,0.1647527,0.02110885,0.1309797,0.0002067517,0.01086375
SH3TC2,0.1225387,0.0002074739,0.08116733,0.0009522706,0.001561664,0.01115372,0.007790894,0.07746891,8.576275e-05,0.07642753
OCEL1,0.4243732,0.0001095687,0.0006655926,0.000232395,0.02257344,0.00506854,0.01875239,0.1264769,0.0004555288,0.09237658
C1orf54,0.02095704,0.0002566779,0.2305328,5.310153e-06,0.02292846,0.1257392,0.1602608,0.2002793,0.0004187325,0.1235901
EFTUD1,0.007247875,0.0002389628,0.009224414,0.0004038162,0.01445482,0.1327439,0.01333347,0.2411866,0.0006046937,0.120037
FAM184A,0.2017044,4.855726e-05,0.005272549,9.166238e-05,0.01606868,0.1900547,0.1170816,0.1131073,0.0003113724,0.119839
FAT4,0.02671318,0.0001401269,0.007199849,0.0001869939,0.1319262,0.02387867,0.3933646,0.05755801,0.0005390785,0.05224393
SCRN3,0.1386816,4.40361e-05,0.03445014,0.000202594,0.003585295,0.003384576,0.02801501,0.1785316,0.0001291953,0.04098626
CCDC121,0.01244935,0.0001228585,0.005824667,0.0001610592,0.003085858,0.01120016,0.05448984,0.1728388,2.880833e-05,0.07668799
ARMC7,0.08287322,2.252046e-05,9.2231e-05,0.0001596481,0.0004325809,0.07078737,0.08804005,0.01123888,5.785345e-05,0.05357774
TMEM53,0.1030429,3.453976e-05,0.0005787394,0.000222559,0.002851764,0.02930377,0.01374943,0.1066783,5.294419e-05,0.04305546
C22orf46,0.05376612,1.680557e-05,0.02177255,0.0001796832,0.00141036,0.002634777,0.08849221,0.01951958,0.0001484049,0.0049005
ROGDI,0.3371642,6.354496e-05,0.007296773,0.0002025392,0.004493844,0.01849703,0.03903594,0.1717128,0.0001768324,0.03599645
ARSJ,0.1304738,3.734611e-05,0.03110757,0.0001266114,0.02913725,0.02868142,0.1323689,0.03169094,3.879277e-05,0.02337223
CHMP6,0.005250508,9.802538e-05,0.03676337,0.0003129654,0.0003067831,0.1442425,0.1305064,0.06464977,6.752707e-05,0.02748285
SRD5A3,0.08782679,3.615064e-06,0.09279163,0.0001074891,0.06542978,0.3234164,0.01116128,0.02827907,1.850869e-05,0.0669202
PANK3,0.3671509,0.0001305453,0.0008155619,0.0004356066,0.01777881,0.00109104,0.05386063,0.3923255,0.0001609188,0.02240322
AKIRIN1,0.154876,4.434964e-05,0.03345916,0.000170677,0.02100741,0.06244705,0.1777594,0.1771478,0.0008029257,0.01874035
MCPH1,0.01564979,1.300483e-05,0.01728958,5.028362e-05,0.0116696,0.02460918,0.05429606,0.1388832,2.298946e-05,0.01507969
MAP7D3,0.375582,0.0001982791,0.04344636,0.0004418999,0.02226669,0.3038066,0.1227086,0.0076021,0.0001198629,0.07336081
USB1,0.3448833,0.0001348583,0.01928019,0.0006958574,0.004084351,0.1673861,0.04725208,0.02063666,5.854447e-05,0.0565155
RHBDF2,0.2709814,3.957091e-05,0.2350536,0.0005797447,0.003667398,0.1430871,0.2735093,0.00719587,4.555119e-05,0.01706493
TMEM204,0.005786996,7.031008e-05,0.003481171,8.131878e-05,0.2737528,0.0002291423,0.5252412,0.2652347,0.0005443855,0.05869083
HECTD3,0.03974298,0.0001432676,0.003153609,0.0003378885,0.004256411,0.005933287,0.033728,0.07380875,0.0002179572,0.002575285
BEND5,0.2023923,5.350469e-05,0.05953759,0.0002043363,0.0002736252,0.2001837,0.2132406,0.005178774,0.0003742121,0.007774346
RPAP3,0.1215405,0.0003042721,0.004734625,6.40128e-06,0.001901199,0.001585081,0.1468743,0.2307358,0.000201974,0.001124572
ARHGAP10,0.1144259,0.0001941378,0.1862643,0.0002334006,0.02438373,0.05855389,0.01231625,0.05619809,0.0003039022,0.05411945
DYNC2H1,0.1873143,0.0002483819,0.01390245,4.304978e-05,0.01716876,0.1628734,0.1913901,0.1923168,2.291657e-05,0.04068867
PPP1R3B,0.05542783,1.502693e-05,0.0005814166,9.702062e-05,0.08692336,0.03611126,0.3893338,0.06972115,8.542334e-05,0.0347525
NEIL1,0.2088544,0.0001407036,0.03338511,0.0001112727,0.07191864,0.09584795,0.05643461,0.007108591,0.0002251335,0.323753
HSPBAP1,0.1557371,1.828875e-05,0.007295996,0.0007284091,0.01675756,0.1553679,0.02015784,0.09304543,0.0004582514,0.2002838
ICE2,0.1025912,8.062694e-05,0.003531629,0.0002435973,0.008311767,0.2051956,0.01110983,0.2677085,7.712073e-05,0.007641936
DHX40,0.1776408,3.497032e-05,0.03521894,2.184184e-05,0.07214761,0.05122434,0.1017349,0.2687885,0.0001949745,0.02015736
PLEKHF2,0.4982452,1.616237e-05,0.01526354,4.27965e-06,0.01112156,0.2171404,0.2434357,0.136163,0.0003671693,0.07552262
KLF3-AS1,0.01618633,0.0001989485,0.0007397296,0.0004252893,0.04313136,0.105559,0.182802,0.09843268,0.0004829152,0.1116091
PARP8,0.2499551,8.146789e-05,0.3341782,3.019501e-06,0.01141798,0.07140937,0.05973784,0.0969595,0.0001146972,0.01064738
C3orf52,0.3232686,1.777898e-05,0.002169243,0.0002180886,0.009609701,0.03920543,0.06709359,0.1567143,7.332963e-05,0.1233621
ZCCHC6,0.02921443,0.0002744018,0.005680992,0.0004228469,0.09678249,0.0149358,0.09114568,0.3576411,0.0002098759,0.04505269
NLRX1,0.02569017,1.585498e-05,0.01102988,0.0003453584,0.001517337,0.01164576,0.1177128,0.001607049,0.0002899689,0.06113769
FN3KRP,0.002710219,7.477663e-05,0.003313586,9.069196e-05,0.004150961,0.1100934,0.2375476,0.0102082,0.0005309698,0.03458474
ZNF329,0.09450325,1.774159e-05,5.364224e-05,0.0001048696,0.007889711,0.009725914,0.04752601,0.1767594,0.0002652201,0.03735686
VEPH1,0.2743065,1.032296e-05,0.07277374,5.160201e-05,0.00138047,0.1897751,0.05483315,0.08855882,0.0005006298,0.003163317
FASTKD1,0.01193865,0.0002125193,0.002580672,0.0001019135,0.07806744,0.08610692,0.004914473,0.07464031,0.0005205206,0.1414736
OGFOD2,0.01033202,0.0003089195,0.001188982,0.0005841662,0.0006037614,0.02679074,0.05085328,0.08001915,0.0001234256,0.01188941
SMC6,0.1902701,3.631704e-05,0.02803148,8.479346e-05,0.1843524,0.03820719,0.08077701,0.1547066,8.623347e-05,0.1008645
VTCN1,0.6993844,3.816999e-05,0.05142457,4.719103e-05,0.01408835,0.006368123,0.2248594,0.06889384,0.0001081829,0.03236937
C22orf29,0.01240013,4.544869e-07,0.06003491,0.0003235347,0.02366241,0.005461915,0.1035367,0.0707861,0.0007119179,0.03346434
CENPU,0.1040846,1.525573e-05,0.01523679,8.317997e-05,0.1052134,0.03607718,0.4323466,0.0102634,0.0002011214,0.03488871
ZDHHC14,0.1706476,0.0002393292,0.01864724,0.0006897041,0.05419331,0.03411699,0.109397,0.04755659,0.0001356658,0.08976007
MSANTD2,0.0166313,0.0001387233,0.000496589,0.0002090516,0.02012281,0.0006710464,0.1723801,0.08505447,0.000130865,0.3162082
SAP30L,0.1745719,0.0003661632,0.0003351653,3.318419e-05,0.001152378,0.02982836,0.01360619,0.2612876,0.0004744339,0.0151068
STEAP4,0.1961893,7.738443e-06,0.02638283,0.000158352,0.0318116,0.02798399,0.2315919,0.1039271,5.452623e-05,0.02111491
GAL3ST4,0.1852791,6.586544e-05,0.02476392,4.89069e-05,0.0003802692,0.06818438,0.3066653,0.04601797,0.0002675945,0.07693158
QTRTD1,0.02623399,0.0001047698,0.0005398373,0.0002348039,0.01051328,8.045108e-05,0.1503802,0.2449434,0.0007325061,0.009712208
ZNF322,0.05173195,4.218474e-05,0.0002923889,0.001046264,0.0007646936,0.01432875,0.02206967,0.331685,3.217773e-05,0.004261633
YRDC,0.1896787,0.0001842092,0.000945631,0.0001194405,0.06628597,0.08933064,0.2829146,0.05934873,0.0003564069,0.06251269
MANEA,0.03051255,5.790805e-05,0.01504168,0.0003070863,0.02279221,0.03441186,0.01073083,0.3058304,0.0001377869,0.01060792
GALNT12,0.2072935,0.0002240848,0.222067,0.0001661631,0.02431518,0.00069012,0.1391614,0.05661457,0.0001402683,0.03677211
ZC2HC1C,0.09644577,0.0002357395,0.05987495,0.0002952438,0.002294565,0.03709672,0.01206241,0.05691667,0.0001727741,0.07914544
C14orf169,0.1031103,0.0001185192,0.002078524,0.0003533317,0.01746736,0.01043911,0.0163797,0.07795469,0.0009747619,0.007006248
ZYG11B,0.03538255,0.0002462392,0.002652807,0.0001633369,0.001842835,0.04925076,0.004377956,0.2483463,0.0003548403,0.02233543
OGFOD3,0.01371673,5.560026e-05,0.006263057,9.049485e-06,0.03899516,0.09136664,0.1224006,0.006252083,9.903533e-05,0.03439969
C11orf80,0.05475925,3.927048e-05,0.01375201,0.0001651881,0.159614,0.1097803,0.05839209,0.05088065,0.0001603482,0.1429628
LRRK1,0.3160201,0.0001355754,0.2353868,1.543331e-05,0.000216886,0.1799382,0.1867408,0.1121707,0.0001966854,0.002314522
PRKRIP1,0.005291255,8.468027e-05,0.001197405,0.0002908888,0.06584836,0.02080851,0.04607406,0.08666632,0.0002381727,0.2225645
NOL9,0.009997345,7.075852e-05,0.08542369,0.0002056145,0.008050851,0.0113038,0.139559,0.1072716,0.0002205345,0.001670962
COLGALT1,0.3159608,6.88559e-05,0.001943873,0.0002923851,0.1503002,0.120659,0.1106543,0.002293165,0.0004981509,0.07266329
MORC4,0.0357262,2.193679e-07,0.01199123,0.0002958894,0.01071973,0.1443793,0.01123414,0.1226013,0.0003956762,0.1442572
IPO4,0.05385511,0.0003408952,0.0007506319,0.0001123187,0.01208127,0.1106734,0.2335416,0.1760144,0.0008754136,0.01276372
GTDC1,0.2077161,3.539126e-05,0.1709449,0.0003113903,0.01556319,0.01511333,0.06747063,0.0287406,0.0003989741,0.01134327
IGFLR1,0.002638799,6.509814e-05,0.3112396,0.0004586404,0.002531108,0.01560016,0.01115365,0.008252776,0.0003440461,0.1357288
CCDC51,0.1736667,3.72214e-05,0.01312102,0.000134274,0.09437372,0.02534615,0.1389448,0.04747115,0.0002127399,0.03740749
NPEPL1,0.003751319,0.0001130502,0.002578797,7.491973e-05,0.004373747,0.1580539,0.1004928,0.002075017,2.002778e-05,0.2176243
PPCS,0.06939974,0.0001054472,0.0007089548,0.0008336116,0.01534489,0.05906198,0.1674176,0.0008774351,8.133198e-05,0.0974547
TBL1XR1,0.0008393437,2.771855e-05,0.009151082,5.20774e-05,0.02513315,0.005712991,0.1728369,0.1793194,0.0002693596,0.02164657
AAGAB,0.2694439,0.0002179516,0.00197122,5.837716e-06,0.1518093,0.02866252,0.1127178,0.2255193,0.0005781439,0.1319441
VPS37B,0.2926183,0.0001136795,0.03635654,0.0006483339,0.00260315,0.1588595,0.06211114,0.01182048,0.0007522384,0.01648405
SUV39H2,0.3487857,6.494131e-05,7.912569e-05,0.0007975914,0.03036017,0.03193573,0.2643956,0.08714736,0.0002907222,0.01041934
ZNF768,0.1240186,9.332469e-06,0.1043193,0.0002368636,0.0008818628,0.0160974,0.1073656,0.009648054,1.462213e-05,0.02945284
THAP9,0.008609037,6.059899e-05,0.002887691,0.0006033978,0.001019684,0.0294558,0.1247298,0.143604,2.992091e-05,0.1195527
WDR59,0.1113961,0.0001161959,0.00112794,0.0001273913,0.001527422,0.0594491,0.06232163,0.06769804,0.0003475787,0.2328767
PALB2,0.003748426,0.0001212509,0.007570981,0.0002381191,0.05108576,0.09077535,0.1973059,0.2704264,0.0004727205,0.02545342
SH3D21,0.2878488,6.522116e-05,0.001437508,0.0002555272,0.01410655,0.2487378,0.05940062,0.2032537,0.0002579477,0.05630524
NSUN7,0.01073057,2.581646e-05,0.00132541,5.094864e-05,0.1231922,0.2179363,0.01312531,0.04301356,6.337101e-05,0.07465874
NARS2,0.03337967,4.57613e-05,0.005589583,0.0002843,0.003743931,0.03624135,0.2505896,0.05461055,0.0002340711,0.02289688
E2F8,0.09754765,0.0001867781,0.05392591,0.0002017533,0.1881751,0.05672084,0.4490084,0.1543115,0.0004678472,0.03331929
KCTD17,0.04353664,3.690881e-05,0.0861223,0.0002499489,0.1169677,0.2659599,0.09623851,0.0544432,0.0001174508,4.640384e-06
TBC1D17,0.1370053,0.0003298035,0.003975189,0.0001609726,0.03416951,0.1379915,0.0231208,0.01298992,0.0008074078,0.04445736
TEFM,0.06318553,0.00011982,0.0107723,0.0001933928,0.02201911,0.1114159,0.1480176,0.09054269,0.0004572447,0.1226214
BBS10,0.04771249,0.0001452499,0.001904644,0.000188007,0.01236236,0.1717644,0.007394787,0.205438,0.000427207,0.1351133
TTLL7,0.007832797,0.0001771215,0.00279433,8.553607e-05,0.03913355,0.2512186,0.006338547,0.007642801,0.00032345,0.03537026
CCDC7,0.01066611,7.238647e-06,0.01076484,5.201776e-05,0.002531744,0.08807871,0.05457907,0.00512056,0.0001335314,0.06285771
CXorf36,0.00270752,7.05239e-05,0.008852471,9.111852e-05,0.02770501,0.02396785,0.4308014,0.1390136,0.0002950455,0.1309842
ZNF419,0.02257881,0.0001819159,0.0007713782,0.0002647861,0.01342309,0.04135035,0.009168612,0.02346811,0.0005753349,0.2260815
CLIP4,0.4102472,2.55252e-05,0.2189565,1.361623e-05,0.008134892,0.2990632,0.09696496,0.006966447,0.0001429494,0.01953699
ECHDC3,0.2068651,0.0001033264,0.2457696,0.000209352,0.04803877,0.1062582,0.01955085,0.007934611,0.0001945442,0.002860582
ZNF385D,0.0188256,7.660855e-05,0.01184532,0.000119933,0.01141374,0.009562751,0.3104018,0.00562528,0.0001117395,0.004991194
SLC25A22,0.004436016,0.0001146191,0.03187186,0.0001176655,0.004623067,0.07815187,0.3070388,0.08505224,0.0001717275,0.1772892
